Date,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
09-02-2015,1454.0,1474.0,1433.55,1469.0,1440.15,1449.55,1456.0,1531.7,676.1,18120,26382646.95,2951
10-02-2015,1440.1,1470.95,1402.55,1449.55,1425.6,1436.5,1437.19,1531.7,676.1,33001,47428775.8,5068
11-02-2015,1441.05,1450.0,1408.0,1436.5,1410.0,1410.3,1423.56,1531.7,676.1,18282,26025487.55,2940
12-02-2015,1415.0,1511.0,1414.95,1410.3,1505.0,1499.05,1476.27,1531.7,676.1,65346,96468578.6,5649
13-02-2015,1499.05,1540.0,1499.05,1499.05,1510.0,1510.85,1517.13,1540.0,676.1,72853,110527771.5,6122
16-02-2015,1510.15,1546.05,1455.0,1510.85,1490.0,1483.5,1503.29,1546.05,678.05,97454,146501965.75,8910
18-02-2015,1469.0,1505.0,1455.0,1483.5,1486.0,1484.1,1492.04,1546.05,678.05,48505,72371553.05,4956
19-02-2015,1489.0,1497.0,1419.6,1484.1,1476.0,1467.25,1457.29,1546.05,678.05,23660,34479472.7,2305
20-02-2015,1472.0,1485.95,1462.0,1467.25,1467.15,1471.35,1476.02,1546.05,678.05,13830,20413292.5,1996
23-02-2015,1476.0,1500.0,1417.0,1471.35,1435.0,1435.65,1479.29,1546.05,694.25,421395,623366571.55,9649
24-02-2015,1447.9,1468.0,1413.0,1435.65,1435.0,1429.85,1438.15,1546.05,694.25,31062,44671689.3,3862
25-02-2015,1434.95,1458.0,1426.15,1429.85,1426.15,1431.25,1443.33,1546.05,694.25,22035,31803875.2,1901
26-02-2015,1436.15,1447.6,1391.0,1431.25,1400.0,1399.65,1409.76,1546.05,694.25,39249,55331595.55,3885
27-02-2015,1403.95,1429.9,1403.25,1399.65,1421.0,1422.15,1421.86,1546.05,694.25,51885,73773100.35,9329
28-02-2015,1428.15,1459.9,1400.35,1422.15,1405.45,1407.4,1420.51,1546.05,694.25,67805,96317466.25,5177
02-03-2015,1412.0,1476.0,1411.5,1407.4,1458.0,1451.4,1455.19,1546.05,694.25,70583,102711678.35,9103
03-03-2015,1456.0,1509.8,1450.0,1451.4,1485.0,1485.05,1481.87,1546.05,694.25,247264,366414246.55,13240
04-03-2015,1495.0,1513.3,1458.2,1485.05,1474.7,1470.2,1495.24,1546.05,694.25,93339,139564611.85,9790
05-03-2015,1474.9,1573.95,1472.8,1470.2,1528.0,1529.1,1535.09,1573.95,694.25,307530,472085769.85,31502
09-03-2015,1527.0,1528.95,1462.25,1529.1,1463.1,1470.7,1477.49,1573.95,694.25,159967,236350347.45,12151
10-03-2015,1475.0,1476.0,1441.15,1470.7,1460.0,1457.1,1453.84,1573.95,694.25,92278,134157772.95,7405
11-03-2015,1458.0,1500.0,1450.0,1457.1,1454.95,1458.35,1474.99,1573.95,694.25,39846,58772458.15,3880
12-03-2015,1473.0,1491.75,1473.0,1458.35,1479.0,1479.6,1479.72,1573.95,694.25,204844,303111981.75,6532
13-03-2015,1525.0,1564.0,1465.9,1479.6,1500.0,1500.95,1518.74,1573.95,694.25,258550,392671120.55,14825
16-03-2015,1504.7,1504.7,1431.2,1500.95,1440.5,1452.15,1456.3,1573.95,697.0,102798,149704676.8,11839
17-03-2015,1457.4,1495.0,1452.0,1452.15,1464.0,1469.7,1474.0,1573.95,697.0,113419,167179377.55,11475
18-03-2015,1474.4,1474.4,1416.0,1469.7,1434.0,1434.75,1444.33,1573.95,697.0,122702,177222177.75,12291
19-03-2015,1440.0,1458.0,1400.15,1434.75,1412.1,1409.75,1435.55,1573.95,697.0,105970,152124771.7,12389
20-03-2015,1417.5,1466.6,1340.0,1409.75,1391.75,1379.8,1395.37,1573.95,697.0,785973,1096720069.85,29816
23-03-2015,1385.0,1404.2,1313.65,1379.8,1335.0,1335.3,1337.32,1573.95,710.1,55362,74036537.65,5348
24-03-2015,1340.0,1372.5,1311.35,1335.3,1369.75,1341.35,1327.2,1573.95,710.1,60042,79687875.2,5958
25-03-2015,1357.0,1388.15,1342.0,1341.35,1369.9,1374.85,1371.63,1573.95,710.1,152832,209629365.95,12722
26-03-2015,1380.0,1410.05,1375.05,1374.85,1376.0,1379.2,1388.1,1573.95,710.1,64692,89798900.8,4323
27-03-2015,1388.9,1395.2,1349.95,1379.2,1362.75,1356.35,1360.32,1573.95,710.1,69755,94888996.3,9025
30-03-2015,1365.9,1410.0,1361.0,1356.35,1401.0,1399.45,1386.52,1573.95,749.95,52910,73360609.85,5194
31-03-2015,1407.4,1449.0,1395.05,1399.45,1414.0,1414.55,1421.69,1573.95,749.95,98529,140077996.25,12637
01-04-2015,1412.0,1447.5,1396.0,1414.55,1425.15,1427.55,1410.97,1573.95,749.95,44811,63226802.05,2952
06-04-2015,1445.9,1445.9,1410.1,1427.55,1423.05,1426.6,1428.07,1573.95,758.6,29528,42168081.45,2026
07-04-2015,1434.0,1465.0,1420.15,1426.6,1428.05,1431.2,1437.3,1573.95,758.6,42060,60452651.3,2835
08-04-2015,1439.4,1460.0,1419.0,1431.2,1453.1,1455.6,1445.09,1573.95,758.6,44559,64391770.3,4240
09-04-2015,1458.0,1469.95,1445.35,1455.6,1464.95,1464.65,1459.8,1573.95,758.6,44377,64781435.4,3392
10-04-2015,1466.7,1466.7,1430.0,1464.65,1450.25,1454.85,1449.47,1573.95,758.6,24306,35230767.85,2436
13-04-2015,1464.6,1464.6,1430.0,1454.85,1431.95,1438.4,1448.75,1573.95,764.0,16832,24385414.6,1960
15-04-2015,1439.0,1462.15,1411.05,1438.4,1419.9,1421.7,1438.9,1573.95,764.0,23320,33555074.35,2724
16-04-2015,1421.0,1445.0,1390.0,1421.7,1440.0,1434.6,1415.6,1573.95,764.0,24264,34348109.2,2733
17-04-2015,1437.5,1440.3,1411.0,1434.6,1429.0,1422.15,1427.31,1573.95,764.0,21005,29980588.2,3784
20-04-2015,1426.0,1426.0,1258.55,1422.15,1404.0,1338.9,1363.22,1573.95,777.0,53508,72943264.5,4936
21-04-2015,1350.0,1398.0,1332.0,1338.9,1345.55,1345.55,1363.14,1573.95,777.0,42084,57366590.1,4249
22-04-2015,1350.0,1364.65,1310.5,1345.55,1328.0,1324.6,1341.12,1573.95,777.0,28409,38099971.95,3091
23-04-2015,1334.0,1365.0,1325.0,1324.6,1361.75,1361.6,1353.85,1573.95,777.0,18612,25197812.35,2203
24-04-2015,1351.5,1378.5,1315.0,1361.6,1360.0,1360.25,1347.06,1573.95,777.0,20855,28092896.6,4174
27-04-2015,1354.0,1373.4,1313.0,1360.25,1321.95,1326.05,1338.3,1573.95,788.85,14405,19278177.8,3129
28-04-2015,1328.9,1332.8,1293.1,1326.05,1330.0,1325.45,1310.04,1573.95,788.85,34819,45614395.55,4508
29-04-2015,1330.1,1410.0,1321.3,1325.45,1385.05,1389.2,1363.23,1573.95,788.85,31023,42291331.65,4256
30-04-2015,1387.0,1460.0,1375.0,1389.2,1422.1,1434.9,1420.98,1573.95,788.85,114668,162940696.1,7216
04-05-2015,1430.15,1466.85,1420.0,1434.9,1466.85,1451.1,1452.81,1573.95,788.85,53020,77028248.2,4798
05-05-2015,1468.0,1481.0,1435.25,1451.1,1450.0,1443.7,1448.84,1573.95,788.85,38641,55984473.5,5233
06-05-2015,1444.0,1457.25,1405.0,1443.7,1445.0,1438.85,1432.16,1573.95,788.85,29814,42698456.1,2411
07-05-2015,1445.95,1445.95,1356.75,1438.85,1383.45,1379.75,1394.07,1573.95,788.85,25311,35285312.0,2133
08-05-2015,1381.0,1444.4,1381.0,1379.75,1423.6,1425.05,1425.61,1573.95,788.85,19207,27381772.95,1900
11-05-2015,1426.1,1463.0,1426.1,1425.05,1430.1,1442.15,1448.37,1573.95,788.85,41095,59520705.4,4620
12-05-2015,1424.9,1449.65,1406.95,1442.15,1425.2,1427.05,1427.97,1573.95,788.85,24330,34742440.1,2144
14-05-2015,1434.1,1459.0,1410.0,1433.05,1445.0,1442.15,1443.22,1573.95,788.85,82944,119706434.0,2953
15-05-2015,1430.0,1454.0,1423.45,1442.15,1443.0,1444.25,1443.12,1573.95,788.85,25467,36751861.3,2221
18-05-2015,1450.0,1463.8,1440.6,1444.25,1455.85,1459.55,1455.47,1573.95,805.0,26362,38369071.4,1828
19-05-2015,1461.95,1473.05,1445.0,1459.55,1469.85,1466.25,1465.64,1573.95,805.0,17324,25390792.65,1471
20-05-2015,1478.25,1484.95,1422.8,1466.25,1450.0,1450.35,1457.98,1573.95,805.0,57779,84240741.2,3976
21-05-2015,1454.0,1466.0,1440.0,1450.35,1457.75,1460.55,1455.96,1573.95,805.0,47255,68801382.55,3276
22-05-2015,1467.4,1481.0,1465.15,1460.55,1473.0,1471.25,1472.2,1573.95,805.0,15989,23539054.55,1866
25-05-2015,1455.0,1493.0,1455.0,1471.25,1476.0,1481.5,1481.24,1573.95,837.05,19768,29281086.95,2346
26-05-2015,1472.0,1492.0,1471.0,1481.5,1482.0,1482.0,1481.7,1573.95,837.05,22930,33975433.7,2088
27-05-2015,1469.0,1550.0,1467.0,1482.0,1540.0,1532.85,1515.47,1573.95,837.05,51794,78492367.0,4644
28-05-2015,1542.25,1575.0,1525.0,1532.85,1528.1,1529.85,1544.38,1575.0,837.05,57713,89130567.25,5388
29-05-2015,1528.0,1530.05,1513.6,1529.85,1519.05,1527.1,1527.89,1575.0,837.05,35195,53774239.4,8388
01-06-2015,1540.0,1540.2,1481.6,1527.1,1504.95,1504.8,1515.7,1575.0,837.05,17029,25810924.8,1501
02-06-2015,1501.5,1525.0,1448.9,1504.8,1505.0,1505.3,1506.83,1575.0,837.05,249153,375431880.0,3309
03-06-2015,1484.0,1534.4,1444.0,1505.3,1525.5,1516.6,1508.91,1575.0,837.05,531267,801633758.95,3519
04-06-2015,1525.0,1549.0,1505.15,1516.6,1532.45,1530.2,1528.98,1575.0,837.05,95455,145949060.45,1740
05-06-2015,1516.35,1540.0,1498.95,1530.2,1514.0,1515.15,1512.96,1575.0,837.05,71969,108886077.1,1480
08-06-2015,1516.0,1516.0,1480.0,1515.15,1502.0,1501.75,1499.99,1575.0,881.2,55377,83065105.35,6140
09-06-2015,1518.35,1606.65,1463.5,1501.75,1540.0,1563.1,1528.94,1606.65,881.2,37137,56780269.1,4406
10-06-2015,1570.0,1577.5,1540.0,1563.1,1553.0,1551.2,1552.8,1606.65,881.2,55562,86276624.45,2200
11-06-2015,1564.95,1564.95,1530.1,1551.2,1543.0,1539.85,1540.31,1606.65,881.2,65930,101552451.35,2915
12-06-2015,1501.1,1530.05,1491.0,1539.85,1501.0,1501.2,1509.82,1606.65,881.2,32053,48394359.0,1859
15-06-2015,1502.05,1524.95,1478.9,1501.2,1500.0,1499.25,1500.0,1606.65,900.1,10161,15241490.8,1119
16-06-2015,1500.05,1514.8,1474.95,1499.25,1500.0,1495.0,1486.48,1606.65,900.1,14396,21399390.95,1684
17-06-2015,1510.0,1516.75,1485.6,1495.0,1500.0,1500.3,1500.09,1606.65,900.1,399073,598644451.4,1274
18-06-2015,1510.0,1545.0,1500.0,1500.3,1513.5,1517.45,1521.2,1606.65,900.1,15750,23958825.7,1487
19-06-2015,1524.35,1527.9,1508.0,1517.45,1518.95,1517.65,1516.82,1606.65,900.1,16405,24883366.25,2303
22-06-2015,1527.0,1527.0,1510.0,1517.65,1519.0,1517.0,1517.59,1606.65,900.1,223991,339925415.2,6719
23-06-2015,1518.0,1548.75,1516.0,1517.0,1524.0,1525.6,1528.12,1606.65,900.1,105378,161030608.25,5071
24-06-2015,1544.9,1550.0,1499.0,1525.6,1505.0,1501.9,1513.46,1606.65,900.1,21099,31932493.8,1863
25-06-2015,1496.65,1517.0,1484.0,1501.9,1510.0,1511.2,1500.11,1606.65,900.1,56305,84463829.6,7828
26-06-2015,1501.15,1523.2,1487.7,1511.2,1500.0,1500.6,1500.98,1606.65,900.1,139871,209942879.9,8063
29-06-2015,1435.15,1549.9,1435.15,1500.6,1504.0,1514.55,1511.33,1606.65,912.0,66320,100231076.25,4675
30-06-2015,1501.05,1540.0,1501.05,1514.55,1525.0,1532.1,1526.02,1606.65,912.0,15791,24097346.85,1826
01-07-2015,1527.65,1560.0,1527.65,1532.1,1559.0,1557.6,1551.0,1606.65,912.0,27578,42773405.6,4743
02-07-2015,1560.0,1624.0,1560.0,1557.6,1598.0,1602.3,1604.04,1624.0,912.0,74155,118947232.1,4819
03-07-2015,1605.0,1710.0,1605.0,1602.3,1705.0,1682.0,1655.5,1710.0,912.0,69680,115354968.35,4652
06-07-2015,1675.0,1787.2,1656.0,1682.0,1723.0,1719.25,1725.86,1787.2,912.0,87565,151125112.4,6512
07-07-2015,1725.2,1785.0,1720.0,1719.25,1774.0,1766.0,1765.71,1787.2,912.0,84481,149169060.1,5230
08-07-2015,1758.0,1783.9,1735.0,1766.0,1757.7,1759.15,1762.39,1787.2,912.0,39600,69790623.55,4729
09-07-2015,1757.0,1779.9,1700.25,1759.15,1706.2,1708.75,1732.88,1787.2,912.0,25564,44299446.55,3390
10-07-2015,1703.0,1738.8,1690.95,1708.75,1720.0,1725.2,1721.96,1787.2,912.0,40691,70068104.35,4761
13-07-2015,1715.1,1738.8,1715.1,1725.2,1730.0,1728.65,1731.22,1787.2,912.0,14487,25080207.8,1700
14-07-2015,1725.0,1760.0,1721.6,1728.65,1740.25,1738.45,1743.2,1787.2,912.0,16382,28557174.3,1715
15-07-2015,1755.0,1781.5,1745.25,1738.45,1766.0,1767.9,1768.47,1787.2,912.0,31351,55443261.45,4826
16-07-2015,1778.9,1783.0,1730.0,1767.9,1739.8,1740.8,1760.6,1787.2,912.0,16759,29505952.8,2448
17-07-2015,1740.05,1745.8,1705.2,1740.8,1720.0,1719.85,1720.64,1787.2,912.0,20290,34911813.7,2803
20-07-2015,1723.0,1747.25,1663.85,1719.85,1710.0,1703.3,1716.96,1787.2,912.0,49296,84639269.75,5379
21-07-2015,1715.6,1725.0,1672.2,1703.3,1704.95,1686.2,1699.92,1787.2,912.0,12983,22070067.6,1553
22-07-2015,1691.0,1724.0,1665.25,1686.2,1675.0,1677.0,1696.02,1787.2,912.0,39046,66222855.6,2877
23-07-2015,1730.0,1760.0,1715.0,1677.0,1726.35,1729.6,1736.63,1787.2,912.0,178823,310550211.45,9991
24-07-2015,1745.0,1790.0,1719.0,1729.6,1722.0,1726.9,1756.66,1790.0,912.0,77428,136014291.75,5719
27-07-2015,1720.0,1739.0,1705.85,1726.9,1717.0,1716.55,1720.56,1790.0,912.65,31180,53646941.2,2628
28-07-2015,1720.15,1744.0,1716.0,1716.55,1722.05,1730.25,1734.72,1790.0,912.65,44953,77981009.1,3118
29-07-2015,1730.4,1835.0,1730.4,1730.25,1810.95,1813.65,1797.84,1835.0,912.65,167630,301372710.6,9749
30-07-2015,1829.85,1857.7,1815.0,1813.65,1831.0,1833.15,1844.14,1857.7,912.65,91745,169190720.05,4770
31-07-2015,1845.0,1870.0,1833.0,1833.15,1846.0,1845.7,1856.39,1870.0,912.65,79009,146671692.5,5094
03-08-2015,1859.0,1922.7,1846.05,1845.7,1893.55,1905.05,1893.49,1922.7,912.65,94503,178940869.3,6575
04-08-2015,1922.0,2160.0,1909.0,1905.05,2018.0,2026.65,2035.87,2160.0,912.65,256964,523145227.1,17522
06-08-2015,1992.1,2007.95,1905.5,1991.05,1927.9,1925.9,1950.94,2160.0,912.65,65897,128561323.3,5664
07-08-2015,1944.9,2036.0,1940.0,1925.9,2014.0,2010.05,2012.05,2160.0,912.65,144193,290124176.65,10111
10-08-2015,2011.0,2025.05,1992.25,2010.05,2005.0,2003.35,2011.04,2160.0,916.25,49589,99725642.35,3764
11-08-2015,2003.0,2039.0,1968.9,2003.35,2012.0,2005.85,1996.97,2160.0,916.25,46782,93422222.2,6597
12-08-2015,2005.0,2014.0,1963.6,2005.85,1964.0,1986.85,1991.14,2160.0,916.25,61326,122108784.75,3488
13-08-2015,1986.0,2052.85,1920.0,1986.85,1935.0,1935.35,1970.53,2160.0,916.25,191726,377801812.85,5202
14-08-2015,1969.95,1990.0,1938.0,1935.35,1971.95,1972.35,1965.67,2160.0,916.25,25047,49234166.95,3167
17-08-2015,1956.85,1990.0,1930.0,1972.35,1935.0,1942.8,1956.08,2160.0,921.05,31682,61972628.7,3793
18-08-2015,1949.8,1951.0,1915.0,1942.8,1918.8,1920.6,1932.46,2160.0,921.05,19794,38251156.35,1553
19-08-2015,1924.0,1933.0,1875.0,1920.6,1890.0,1883.95,1893.52,2160.0,921.05,30928,58562744.5,3317
20-08-2015,1880.05,1927.0,1861.0,1883.95,1865.0,1879.35,1900.02,2160.0,921.05,231540,439930455.0,2765
21-08-2015,1861.9,1895.0,1825.0,1879.35,1872.0,1878.0,1872.29,2160.0,921.05,34214,64058580.4,3205
24-08-2015,1849.95,1849.95,1680.65,1878.0,1744.8,1714.7,1768.54,2160.0,958.25,103171,182461972.4,6461
25-08-2015,1718.0,1749.85,1662.0,1714.7,1724.9,1708.25,1696.08,2160.0,958.25,84903,144002447.25,5566
26-08-2015,1702.0,1784.0,1702.0,1708.25,1707.9,1714.0,1742.05,2160.0,958.25,38691,67401502.35,3649
27-08-2015,1725.1,1795.0,1724.95,1714.0,1736.0,1744.65,1753.76,2160.0,958.25,33103,58054877.25,3681
28-08-2015,1755.0,1846.95,1755.0,1744.65,1832.0,1815.05,1783.68,2160.0,958.25,99814,178036174.45,3408
31-08-2015,1805.0,1878.0,1770.0,1815.05,1802.7,1809.8,1833.5,2160.0,975.0,29319,53756299.25,2945
01-09-2015,1800.0,1846.0,1764.05,1809.8,1771.15,1772.6,1805.16,2160.0,975.0,52979,95635380.8,4104
02-09-2015,1783.0,1819.8,1762.05,1772.6,1795.0,1785.25,1776.62,2160.0,975.0,62082,110295928.95,8307
03-09-2015,1795.2,1871.0,1789.95,1785.25,1842.0,1850.2,1837.68,2160.0,975.0,43243,79466702.1,4313
04-09-2015,1855.75,1910.0,1821.15,1850.2,1831.1,1828.75,1843.1,2160.0,975.0,51729,95341825.15,4676
07-09-2015,1830.0,1844.8,1733.0,1828.75,1750.0,1750.5,1773.32,2160.0,975.0,66150,117305393.75,4276
08-09-2015,1754.6,1764.95,1677.05,1750.5,1748.0,1750.0,1733.36,2160.0,975.0,91688,158928101.85,6582
09-09-2015,1780.0,1839.9,1780.0,1750.0,1805.5,1811.15,1807.88,2160.0,975.0,28598,51701818.8,2526
10-09-2015,1755.05,1815.0,1724.0,1811.15,1803.05,1805.25,1759.2,2160.0,975.0,55623,97851721.4,2619
11-09-2015,1813.1,1834.15,1783.0,1805.25,1810.0,1790.25,1807.52,2160.0,975.0,14574,26342792.95,1919
14-09-2015,1795.0,1893.0,1795.0,1790.25,1868.0,1881.55,1863.78,2160.0,975.0,76721,142990947.15,4649
15-09-2015,1898.45,1898.45,1860.0,1881.55,1862.3,1874.35,1879.38,2160.0,975.0,30597,57503344.6,2026
16-09-2015,1899.95,1915.1,1831.0,1874.35,1845.0,1842.45,1876.91,2160.0,975.0,27918,52399461.7,3044
18-09-2015,1874.95,1881.0,1786.0,1842.45,1859.0,1834.5,1845.25,2160.0,975.0,184944,341268731.8,13264
21-09-2015,1850.0,1854.5,1758.9,1834.5,1795.0,1785.95,1809.72,2160.0,975.0,103215,186789900.4,9401
22-09-2015,1799.95,1830.0,1775.3,1785.95,1793.6,1784.75,1809.66,2160.0,975.0,55333,100134077.55,7680
23-09-2015,1766.05,1795.8,1744.05,1784.75,1765.0,1763.65,1767.4,2160.0,975.0,33116,58529302.55,3176
24-09-2015,1761.0,1788.0,1740.0,1763.65,1751.0,1744.9,1757.49,2160.0,975.0,31610,55554103.35,3757
28-09-2015,1750.0,1760.0,1727.0,1744.9,1730.0,1730.8,1738.09,2160.0,975.0,24964,43389572.65,2836
29-09-2015,1721.9,1755.0,1693.75,1730.8,1725.0,1723.95,1716.66,2160.0,975.0,97837,167952632.9,5809
30-09-2015,1736.0,1758.0,1725.0,1723.95,1728.0,1729.5,1729.93,2160.0,975.0,538395,931384520.25,3224
01-10-2015,1748.95,1797.0,1743.55,1729.5,1762.0,1762.6,1772.06,2160.0,975.0,61089,108253564.15,3960
05-10-2015,1786.0,1816.9,1766.05,1762.6,1795.6,1799.4,1800.77,2160.0,975.0,67208,121026028.1,5978
06-10-2015,1816.0,1817.8,1749.0,1799.4,1783.0,1781.95,1780.87,2160.0,975.0,80207,142837962.55,5532
07-10-2015,1792.1,1805.0,1767.0,1781.95,1773.0,1773.25,1780.74,2160.0,975.0,40564,72233943.65,4379
08-10-2015,1770.0,1794.95,1760.25,1773.25,1773.0,1770.6,1772.13,2160.0,975.0,22651,40140469.15,3169
09-10-2015,1775.05,1800.0,1770.0,1770.6,1790.0,1794.45,1793.96,2160.0,975.0,71838,128874804.4,3767
12-10-2015,1810.0,1815.0,1787.0,1794.45,1787.0,1791.45,1795.26,2160.0,975.0,47872,85942909.85,2050
13-10-2015,1790.0,1798.85,1748.0,1791.45,1750.0,1758.2,1769.89,2160.0,975.0,23249,41148104.55,1467
14-10-2015,1759.95,1777.0,1750.0,1758.2,1757.05,1756.05,1760.87,2160.0,975.0,13441,23667795.3,1132
15-10-2015,1771.95,1772.0,1716.2,1756.05,1744.0,1746.7,1759.23,2160.0,975.0,17937,31555235.05,1516
16-10-2015,1751.0,1779.5,1751.0,1746.7,1770.3,1770.0,1762.48,2160.0,975.0,151353,266756861.7,2404
19-10-2015,1788.0,1798.0,1775.0,1770.0,1787.0,1788.5,1788.89,2160.0,975.0,52242,93455084.85,3837
20-10-2015,1790.0,1863.0,1790.0,1788.5,1819.0,1824.15,1836.08,2160.0,975.0,103155,189400897.65,6984
21-10-2015,1849.0,1890.0,1841.0,1824.15,1848.5,1849.3,1861.97,2160.0,975.0,106967,199168975.8,6438
23-10-2015,1860.25,1879.0,1819.95,1849.3,1836.0,1829.35,1856.22,2160.0,975.0,30599,56798403.2,2435
26-10-2015,1848.0,1918.9,1831.6,1829.35,1910.6,1905.55,1885.8,2160.0,975.0,92407,174260835.25,8208
27-10-2015,1910.0,1995.0,1910.0,1905.55,1978.0,1984.85,1974.66,2160.0,975.0,256950,507388654.15,10298
28-10-2015,1978.0,2008.9,1962.05,1984.85,1975.0,1978.85,1981.26,2160.0,975.0,141670,280684973.55,5519
29-10-2015,1988.0,1998.65,1934.5,1978.85,1965.1,1964.1,1961.72,2160.0,975.0,88641,173888456.95,5510
30-10-2015,1950.0,1974.9,1942.1,1964.1,1955.0,1968.0,1966.69,2160.0,975.0,90236,177466536.35,3523
02-11-2015,1970.0,1990.2,1933.55,1968.0,1970.05,1975.4,1958.19,2160.0,1021.0,35865,70230448.35,4563
03-11-2015,1975.0,1991.15,1955.2,1975.4,1970.0,1979.4,1982.39,2160.0,1021.0,70275,139312217.75,3554
04-11-2015,1980.0,1988.95,1942.25,1979.4,1942.25,1954.25,1976.05,2160.0,1021.0,58029,114668472.7,3534
05-11-2015,1950.0,1995.0,1905.0,1954.25,1966.95,1958.95,1970.76,2160.0,1021.0,93272,183817016.15,7568
06-11-2015,1958.0,1983.95,1941.25,1958.95,1970.35,1978.05,1973.8,2160.0,1021.0,73831,145727288.5,4136
09-11-2015,1950.0,1978.0,1933.05,1978.05,1957.1,1961.1,1961.88,2160.0,1024.1,33117,64971529.2,2720
10-11-2015,1954.9,1970.0,1884.6,1961.1,1898.0,1911.45,1932.54,2160.0,1024.1,33618,64968127.1,3945
11-11-2015,1925.95,1952.65,1911.45,1911.45,1948.95,1948.8,1942.34,2160.0,1024.1,8004,15546507.95,719
13-11-2015,1930.0,1939.0,1892.25,1948.8,1913.4,1927.35,1920.63,2160.0,1024.1,57415,110273036.75,4929
16-11-2015,1923.0,1940.0,1889.0,1927.35,1917.0,1913.1,1917.14,2160.0,1025.0,39601,75920675.1,2309
17-11-2015,1913.0,1949.0,1912.0,1913.1,1917.05,1922.7,1925.94,2160.0,1025.0,17506,33715503.9,1577
18-11-2015,1935.0,1946.45,1906.5,1922.7,1920.25,1931.25,1936.33,2160.0,1025.0,19569,37891964.2,2016
19-11-2015,1949.7,1949.7,1916.0,1931.25,1926.05,1932.4,1937.78,2160.0,1025.0,12207,23654448.75,1736
20-11-2015,1942.0,1946.0,1923.0,1932.4,1935.0,1934.7,1934.89,2160.0,1025.0,17671,34191421.5,2370
23-11-2015,1942.0,1978.0,1935.0,1934.7,1952.05,1959.8,1960.12,2160.0,1058.25,48853,95757865.25,3370
